gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Tcta,0,2,0.0,1.139962202187316,0.0
Plpp3,3,5,0.692489459750956,2.998170416388578,0.23097067997391843
Fam185a,1,0,0.4709677419354839,0.0,0.4709677419354839
Asb1,0,1,0.0,0.09254267744833779,0.0
Mkks,0,3,0.0,1.3887295032559213,0.0
Vcl,0,3,0.0,0.8461639660640353,0.0
Tpst2,0,2,0.0,0.885825820243517,0.0
Rhoa,0,2,0.0,1.139962202187316,0.0
Gm26694,3,3,2.798780926234598,2.969906197628727,0.9423802436821873
Gm11696,0,2,0.0,0.6668401648232488,0.0
Rps6ka2,2,3,1.0916364349446024,2.375520830053046,0.45953561894055284
Map3k3,2,3,1.170624571036376,1.8284610366158598,0.6402239629907476
Stt3b,0,1,0.0,0.05750224618149145,0.0
4932443L11Rik,4,5,3.054439977775599,4.05832290416778,0.7526360149013223
Trpm6,0,3,0.0,1.5361512787886733,0.0
Gm26890,1,3,0.09354838709677411,2.150541019444174,0.04349993152930071
Aldh6a1,3,3,2.339539824165768,2.915074642314325,0.802566009873548
B3gntl1,0,1,0.0,0.3288409703504043,0.0
Etfdh,2,3,1.6726541817825278,2.4575006964546313,0.6806322310287114
Sh3rf1,0,1,0.0,0.2866127583108716,0.0
Zbtb18,0,1,0.0,0.5579514824797844,0.0
Fdxr,0,2,0.0,0.7170232673420702,0.0
Ppp2r5a,0,3,0.0,1.9488047400775335,0.0
Ifrd1,2,3,1.236572212962055,2.39397034359722,0.5165361451821333
Abhd8,0,3,0.0,1.5017244910091985,0.0
Mbd3,0,3,0.0,1.2992708026179187,0.0
Emsy,0,1,0.0,0.6603773584905661,0.0
Phf23,0,1,0.0,0.32075471698113206,0.0
Nbeal1,0,1,0.0,0.12129380053908358,0.0
Vps37b,1,0,0.19756838905775076,0.0,0.19756838905775076
Ppp1r10,0,2,0.0,0.23048982247420766,0.0
Camta1,2,3,1.5953034611236396,2.75764855541091,0.5785013677661792
Pcdhga8,0,1,0.0,0.2340862422997947,0.0
Ephb1,1,1,0.02127659574468079,0.15813117699910154,0.02127659574468079
Tmem218,2,2,0.7183939601921757,0.6861120922018775,0.7183939601921757
Sema4b,0,1,0.0,0.47433264887063653,0.0
Mettl16,1,2,0.3032258064516129,0.5046593276030339,0.3032258064516129
Snrpa,0,1,0.0,0.08176100628930819,0.0
Med19,0,1,0.0,0.16172506738544482,0.0
Pi4k2a,0,1,0.0,0.39712488769092547,0.0
Dclk2,0,1,0.0,0.6477987421383647,0.0
Tut1,0,1,0.0,0.016427104722792647,0.0
Nedd4l,0,1,0.0,0.17379310344827584,0.0
Slc25a28,2,3,0.7050789293067948,2.1726610241595163,0.32452320977201277
Fiz1,0,3,0.0,1.4625932566905608,0.0
Csnk1g2,0,3,0.0,2.489602323928667,0.0
Ampd3,2,3,0.44540641239337186,1.149859116723124,0.3873573778870354
Ccdc61,0,1,0.0,0.4474393530997305,0.0
Dact3,0,3,0.0,2.491257327882824,0.0
Zscan20,0,1,0.0,0.33063791554357597,0.0
Gm38026,3,3,1.9989345360656277,2.7102182232992273,0.7375548281983975
Nectin2,3,4,2.683998431218747,3.2900591472723377,0.8157903280991003
1700110C19Rik,1,2,0.15483870967741933,1.3403389410416087,0.11552205560564446
Rpusd1,0,2,0.0,0.2342733215602441,0.0
9330104G04Rik,0,3,0.0,2.491257327882824,0.0
Gm22107,1,2,0.20060790273556225,0.9572275386463136,0.20060790273556225
Podxl2,2,3,1.5686243749387194,2.9145983290559982,0.538195729854404
Pwwp2a,2,1,0.5335326992842434,0.5759209344115005,0.5335326992842434
Ints6,0,1,0.0,0.5633423180592991,0.0
Calm3,0,2,0.0,0.3495938284227159,0.0
Tarbp2,2,3,0.4623198352779684,2.278816446368159,0.20287717161897179
Atf2,0,1,0.0,0.5624438454627134,0.0
Prmt5,0,3,0.0,1.3146557300228217,0.0
Dcun1d4,0,1,0.0,0.546271338724169,0.0
Xrcc3,2,2,0.7278850867732131,0.8729187076015947,0.7278850867732131
Setd3,0,3,0.0,1.8237218548194758,0.0
BC065397,0,2,0.0,1.0858642376924745,0.0
Gm10222,0,1,0.0,0.9568733153638814,0.0
Zbtb2,0,1,0.0,0.41509433962264153,0.0
Traf7,2,3,0.9826649671536425,2.5971596204034393,0.3783614066050344
Gm10822,0,1,0.0,0.5624438454627134,0.0
Cep85,0,1,0.0,0.4088050314465409,0.0
Svep1,0,1,0.0,0.11230907457322555,0.0
Rbm25,0,1,0.0,0.4932614555256065,0.0
Gm26786,0,1,0.0,0.40970350404312667,0.0
BC005624,0,3,0.0,1.5911121256011633,0.0
Vti1a,1,3,0.6709677419354838,1.364655509269447,0.4916755454969576
Tmed10,0,4,0.0,1.4964253183381355,0.0
Hnrnpl,0,3,0.0,2.491207815509216,0.0
Sparcl1,0,3,0.0,0.7369707992907136,0.0
Gm15927,2,3,1.3466026080988334,1.3063514868312343,1.0308118616416433
Camk1d,0,3,0.0,1.1921237511609433,0.0
Fto,2,3,0.15861358956760455,1.5547021098615112,0.10202185265043053
Limk2,0,2,0.0,1.1672323945843792,0.0
Eif2ak3,2,1,1.278752818903814,0.3448275862068965,1.278752818903814
Ddx54,2,2,1.148965584861261,0.49223409858413103,1.148965584861261
Mtch1,0,1,0.0,0.08894878706199465,0.0
Mboat2,1,2,0.07294832826747719,0.4375561545372867,0.07294832826747719
Mir9-3hg,0,1,0.0,0.05121293800539083,0.0
Lbh,2,3,1.7195509363663102,2.543897419278539,0.6759513663306372
Hip1r,1,0,0.19756838905775076,0.0,0.19756838905775076
Gm10658,1,2,0.4225806451612903,0.7931319515444434,0.4225806451612903
Ftx,0,1,0.0,0.1662174303683738,0.0
Frmpd1,3,5,1.44450436317286,3.0626876856960528,0.4716459892137417
Acaca,0,1,0.0,0.5211141060197665,0.0
Ttc41,1,1,0.4483870967741935,0.13207547169811318,0.4483870967741935
Tbl2,1,2,0.6808510638297871,1.1886941165535831,0.5727723005846106
Ccnt2,0,1,0.0,0.23450134770889483,0.0
Fem1a,0,3,0.0,2.002755462707662,0.0
4930579G24Rik,2,3,1.6726541817825278,2.4575006964546313,0.6806322310287114
Snx3,0,1,0.0,0.3468104222821204,0.0
Mxd1,1,2,0.15501519756838905,0.7091179477646621,0.15501519756838905
Zfand5,0,1,0.0,0.20754716981132076,0.0
Acot1,0,1,0.0,0.4079065588499551,0.0
Hkdc1,0,2,0.0,0.46045791120612206,0.0
Crlf2,1,3,0.16774193548387092,2.260325436278966,0.07421140902613302
Gm16091,0,3,0.0,1.241635076349813,0.0
Fbxo48,0,1,0.0,0.10871518418688228,0.0
Psmd3,0,3,0.0,1.3084031954146407,0.0
Lmnb2,0,3,0.0,1.6818637463094583,0.0
Pank1,2,1,1.4696833022845377,0.4276729559748428,1.4696833022845377
Gm29361,0,1,0.0,0.4932614555256065,0.0
Nfatc2ip,0,1,0.0,0.6460017969451932,0.0
Rara,0,1,0.0,0.23270440251572327,0.0
Draxin,0,1,0.0,0.5327942497753819,0.0
Fzr1,0,3,0.0,1.5635219107903167,0.0
Gm22357,0,1,0.0,0.36118598382749323,0.0
Ddit4,0,1,0.0,0.16082659478885897,0.0
Kdm1b,2,3,0.3146386900676537,1.9875044607131838,0.15830841957192424
Rbm15,2,3,1.5294832826747724,2.494705386172403,0.6130917466857441
Chtf18,0,2,0.0,0.2342733215602441,0.0
Gm26745,0,1,0.0,0.298292902066487,0.0
Prkca,0,3,0.0,1.5301489423654928,0.0
3110056K07Rik,0,3,0.0,1.1049576182148635,0.0
Aamp,1,3,0.06079027355623094,1.5150756093031705,0.04012359065313595
Rcan1,0,1,0.0,0.6729559748427674,0.0
Abcb8,1,1,0.27741935483870966,0.40451745379876797,0.27741935483870966
Asb8,0,1,0.0,0.3213793103448276,0.0
Spsb3,1,2,0.2857142857142857,0.9023100154788195,0.2857142857142857
D030028A08Rik,0,3,0.0,0.767488924001611,0.0
Kat6b,3,3,2.725290061117103,2.989059874995062,0.9117549246555676
Bloc1s1,0,1,0.0,0.261455525606469,0.0
Zfp444,1,3,0.4954407294832826,2.1282185501669044,0.23279598302741414
Ilf3,0,2,0.0,0.6574489574619699,0.0
Ppcdc,0,2,0.0,0.09432599064349227,0.0
Car11,0,3,0.0,2.2012194009262354,0.0
Pabpn1,0,2,0.0,0.8539216391682394,0.0
Gm28439,0,1,0.0,0.9568733153638814,0.0
Aco2,0,1,0.0,0.3863432165318958,0.0
Fos,0,3,0.0,1.7925552979251282,0.0
Ccdc85c,0,1,0.0,0.11051212938005392,0.0
Kctd9,3,3,2.8717129130306893,2.7769589587667687,1.0341214816894522
Casp9,0,1,0.0,0.18418688230008987,0.0
Fabp7,0,2,0.0,0.969340791616512,0.0
Canx,0,1,0.0,0.06379155435759212,0.0
Shisa4,2,3,0.7357191881557015,1.051078485840516,0.6999659854776391
Egr1,0,5,0.0,2.414721473813147,0.0
Gm26668,2,4,1.4336405529953917,2.3114829251081774,0.6202254567501498
Mknk2,0,1,0.0,0.22012578616352202,0.0
Evi5l,4,5,3.054439977775599,4.05832290416778,0.7526360149013223
1700055D18Rik,2,3,1.7155799588194922,2.8194701270108045,0.6084760190874396
Thtpa,2,3,1.2264437689969605,2.6403452430097047,0.46450128908102517
Inpp5k,0,1,0.0,0.021563342318059325,0.0
Nat8f4,1,2,0.10942249240121578,0.7213892245252036,0.10942249240121578
Gm26801,0,1,0.0,0.5579514824797844,0.0
Zswim4,0,1,0.0,0.13297394429469903,0.0
Sfxn2,0,1,0.0,0.26055705300988324,0.0
Hs3st3b1,1,0,0.5197568389057751,0.0,0.5197568389057751
Rpgrip1l,2,1,0.15861358956760455,0.5525606469002695,0.15861358956760455
Pknox1,0,3,0.0,2.0948987788521323,0.0
Ripk2,0,1,0.0,0.17789757412398924,0.0
Esrra,0,2,0.0,0.5076865879728599,0.0
Sox2ot,0,2,0.0,0.6267223677688878,0.0
Trim45,2,3,1.8377193842533581,2.4499256010233283,0.7501123232010584
Atg7,0,3,0.0,1.0488218010688917,0.0
Banp,0,2,0.0,0.8631911268085635,0.0
Glud1,2,2,1.0541719776448673,1.562248040400285,0.6747788765827246
Tbc1d14,0,2,0.0,0.9371602069585154,0.0
Iqce,1,3,0.08814589665653498,2.3311129411799136,0.037812795381728326
Adnp2,0,1,0.0,0.30278526504941594,0.0
Mertk,0,1,0.0,0.307277628032345,0.0
Gm5112,0,1,0.0,0.09344115004492363,0.0
Zkscan5,2,3,0.9152367879203842,2.470160038562497,0.3705172027853725
Wasf1,0,1,0.0,0.2309074573225517,0.0
Alg12,0,1,0.0,0.2210242587601078,0.0
Hmg20a,0,1,0.0,0.4016172506738545,0.0
Azi2,0,1,0.0,0.1078167115902965,0.0
Lins1,1,3,0.0258064516129032,1.9442418276241868,0.013273272514889784
Pcdhgb8,0,1,0.0,0.2340862422997947,0.0
Suco,0,1,0.0,0.31536388140161725,0.0
Nfkbib,0,3,0.0,2.107982125211187,0.0
Ccdc9,1,3,0.5136778115501519,2.8182867947685137,0.18226598247689835
Gm36940,0,1,0.0,0.4016172506738545,0.0
Ppme1,2,3,1.1539366604569077,2.2524574653733698,0.5123011991108254
Lrrn1,0,1,0.0,0.020215633423180585,0.0
Gpr155,2,3,0.5592116874203351,2.5015551636281907,0.22354561496428046
Sdccag8,0,1,0.0,0.20305480682839178,0.0
Nfya,2,3,0.8223159133248357,1.9543721859908891,0.42075706931323936
Mmachc,0,2,0.0,0.6902165628775908,0.0
4930539J05Rik,0,1,0.0,0.07547169811320757,0.0
March3,1,4,0.0387096774193548,1.1245974085080643,0.03442091999012215
Pcdhgb6,0,1,0.0,0.2340862422997947,0.0
Gm43379,0,1,0.0,0.07547169811320757,0.0
Nlk,1,3,0.1762917933130699,2.1035954133937755,0.08380499034681511
Fbxo46,0,3,0.0,1.9447324421386,0.0
Trmu,0,3,0.0,2.00147644437438,0.0
Creb3l2,2,3,0.5133738601823707,0.9597544204590919,0.5133738601823707
Gm26551,0,1,0.0,0.19856244384546273,0.0
Mllt10,0,1,0.0,0.38814016172506743,0.0
Pip4k2a,1,2,0.19032258064516122,0.7249223905567431,0.19032258064516122
Dpagt1,0,1,0.0,0.3557951482479785,0.0
Msh3,0,1,0.0,0.004492362982929048,0.0
Apbb2,0,2,0.0,0.0729274715741859,0.0
Sirt2,0,3,0.0,2.107982125211187,0.0
Ppp4r1l-ps,0,1,0.0,0.3450134770889488,0.0
Slc7a5,0,3,0.0,1.9243155668854417,0.0
Prcc,2,3,1.100166683008138,2.2528872868258776,0.4883363182177557
Ift27,0,3,0.0,1.5520430228605706,0.0
Plekhh3,0,1,0.0,0.006289308176100615,0.0
Eny2,0,2,0.0,0.4865768194070081,0.0
Spata5,0,1,0.0,0.6451033243486073,0.0
Lrp8,0,1,0.0,0.0035938903863432636,0.0
Zfp91,0,1,0.0,0.36028751123090746,0.0
Zbtb37,0,1,0.0,0.36118598382749323,0.0
Slx4ip,0,3,0.0,1.3887295032559213,0.0
Ints9,1,2,0.5516129032258066,0.6826712863286417,0.5516129032258066
Gm26224,0,1,0.0,0.36118598382749323,0.0
Lars2,0,1,0.0,0.5958620689655173,0.0
Camk2d,0,1,0.0,0.3018867924528302,0.0
Sfi1,1,2,0.9096774193548388,0.5002224494221892,0.9096774193548388
Spsb1,0,1,0.0,0.1913746630727763,0.0
Fbxl19,0,4,0.0,2.1861548267470896,0.0
Rab5b,2,3,0.5582900284341602,2.009413175821029,0.2778373483124234
Dgkg,0,3,0.0,0.5632416774228272,0.0
Ttyh1,3,3,1.8954113148347878,2.942473026895841,0.6441558843563471
C330011M18Rik,2,3,0.6420923619962742,1.4073802370000597,0.4562323280629149
Xylt1,2,4,1.3799195999607807,2.31368067699907,0.5964174804582748
Gm11872,0,1,0.0,0.0786206896551724,0.0
Itgb5,2,2,0.6498088047847828,0.9922917247575673,0.6498088047847828
Map3k14,2,3,0.7177174232767918,2.059635622062334,0.34846815406995824
AW047730,0,3,0.0,1.9540100333999217,0.0
Dcaf15,0,1,0.0,0.1734052111410602,0.0
Sh3bp4,2,3,0.5540249044023924,0.9360740850870025,0.5540249044023924
Pcdhgb5,0,1,0.0,0.2340862422997947,0.0
Abtb1,2,3,1.5686243749387194,2.9145983290559982,0.538195729854404
Gm20687,2,3,1.2264437689969605,2.6403452430097047,0.46450128908102517
AI849053,0,3,0.0,1.9540100333999217,0.0
Brca1,2,3,1.1220315717227178,2.845710857993298,0.3942886778433764
Ptk2,0,1,0.0,0.13027852650494162,0.0
Akt1s1,2,3,1.1772526718305716,2.6545549710574514,0.4434840056680419
Ubald1,0,1,0.0,0.3369272237196766,0.0
Tacc3,0,2,0.0,0.8595142675069036,0.0
Gm24226,0,1,0.0,0.13347022587268995,0.0
Rcan2,0,2,0.0,0.5680818993747591,0.0
Opa3,1,3,0.6990881458966565,2.2880752551435064,0.30553546887285843
Otud5,0,3,0.0,1.5548780967420175,0.0
Mex3c,2,3,0.39025394646533973,1.418270333055769,0.27516189076909514
Klf6,0,1,0.0,0.24348607367475295,0.0
Ccdc126,0,1,0.0,0.3171608265947889,0.0
Usp5,2,3,1.5624865182861063,2.741001521798696,0.5700421929210655
5031425E22Rik,0,1,0.0,0.22792607802874748,0.0
Msl2,0,1,0.0,0.06648697214734949,0.0
Izumo4,2,3,1.1811746249632318,2.7434708168810045,0.4305402549556131
Atxn10,0,2,0.0,0.1853344181421359,0.0
Wdfy2,0,3,0.0,1.9649826390512464,0.0
Paip2b,0,1,0.0,0.3935309973045822,0.0
Fam72a,3,3,1.9544497826584308,2.8979468294821413,0.6744256874470288
Derl2,1,0,0.04559270516717321,0.0,0.04559270516717321
Eif5a,1,3,0.06774193548387092,2.03909794445527,0.03322152114766006
Pcm1,0,1,0.0,0.5076370170709794,0.0
Arid4b,2,3,0.8613099323463084,2.193591044767194,0.39264836278437637
Gtpbp1,0,3,0.0,1.995184690734383,0.0
Nbr1,2,3,1.1220315717227178,2.845710857993298,0.3942886778433764
Tsc22d4,0,3,0.0,1.843049887908816,0.0
Zkscan14,1,2,0.38297872340425526,1.664642797183187,0.2300666089159247
Rab40c,3,3,2.798780926234598,2.969906197628727,0.9423802436821873
Lin52,3,3,2.339539824165768,2.915074642314325,0.802566009873548
Adpgk,0,1,0.0,0.33513027852650495,0.0
Pnkd,2,6,0.08982253162074706,2.5835088907944503,0.034767649509859395
Zfp277,2,2,0.31381507990979507,0.5834358831365988,0.31381507990979507
Fchsd2,0,1,0.0,0.477088948787062,0.0
Higd2a,1,0,0.07598784194528875,0.0,0.07598784194528875
Ankrd54,3,3,1.95809066248325,2.8755582181678245,0.6809427992492034
Gtpbp2,0,2,0.0,0.7990370852309695,0.0
Fkbp2,0,3,0.0,1.519924165172128,0.0
Uvrag,2,3,1.273595450534366,2.3061395228762525,0.5522629649683634
H2afx,0,1,0.0,0.3557951482479785,0.0
Cdv3,0,3,0.0,2.393432613823653,0.0
Ccdc163,0,2,0.0,0.6902165628775908,0.0
Trmt1l,1,1,0.11290322580645161,0.5534591194968553,0.11290322580645161
Nmt2,1,3,0.6079027355623101,1.8345658942143466,0.3313605346526104
Map3k11,0,1,0.0,0.5615453728661276,0.0
Nrd1,0,1,0.0,0.2650494159928122,0.0
Mta2,0,1,0.0,0.1282758620689655,0.0
Fancc,0,3,0.0,0.6739483980398373,0.0
Mdh2,0,1,0.0,0.12848158131176998,0.0
Cyth2,0,3,0.0,2.46316109035372,0.0
Iffo2,1,1,0.40121580547112456,0.6082659478885893,0.40121580547112456
Rmnd5a,1,3,0.2548387096774193,0.8499916158250014,0.2548387096774193
Gm24265,0,2,0.0,0.3135669362084456,0.0
Yif1b,0,1,0.0,0.16891284815813115,0.0
Usp28,0,3,0.0,1.072533230221786,0.0
Maz,0,1,0.0,0.5345911949685536,0.0
Ensa,2,3,1.5057162466908518,2.613408386936006,0.576150384386029
Mmd,0,1,0.0,0.05390835579514825,0.0
Grk6,0,3,0.0,0.8463578422381873,0.0
Kitl,2,3,0.47586037846847734,0.7681841559004865,0.47586037846847734
Wdr89,2,2,0.9109324443572899,0.43572046617259896,0.9109324443572899
Derl1,0,1,0.0,0.4555256064690027,0.0
Me1,0,1,0.0,0.10242587601078167,0.0
Btd,1,3,0.29677419354838713,1.5642218707557063,0.18972640588704318
Fxr2,1,3,0.22188449848024314,2.577160731168258,0.08609649208012735
Rab8a,0,3,0.0,1.241635076349813,0.0
Cbx5,0,3,0.0,2.355537618760703,0.0
Gm13341,3,1,2.1355949929731675,0.28571428571428575,2.1355949929731675
Acss1,0,1,0.0,0.6612758310871519,0.0
Gpr37l1,0,1,0.0,0.8551724137931035,0.0
Zfp78,2,3,1.5475340719678399,1.5747866183248584,0.9826944514006553
Katnb1,2,3,1.4688106677125208,2.5110336086515983,0.5849426557461564
Slc35c2,0,2,0.0,0.6310636056634756,0.0
Hdlbp,0,2,0.0,0.9181931406264522,0.0
Disc1,0,3,0.0,1.1312848361707777,0.0
Nub1,1,3,0.6352583586626139,2.546847893099892,0.24942924953771395
Rps6ka5,2,3,0.27580154917148736,1.9078225796857655,0.14456352079495474
Grm5,0,1,0.0,0.06918238993710696,0.0
Vav2,0,1,0.0,0.09433962264150948,0.0
Olig2,0,2,0.0,0.2854430835136736,0.0
Nmt1,2,3,1.4336405529953917,1.9071702566445654,0.751710838610554
Tpr,0,2,0.0,0.771656597577222,0.0
Fam192a,0,1,0.0,0.073674752920036,0.0
Clasrp,1,3,0.09354838709677411,2.150541019444174,0.04349993152930071
Crem,2,1,0.5282674772036473,0.32,0.5282674772036473
Zfp787,0,1,0.0,0.2722371967654987,0.0
Fads1,0,1,0.0,0.13656783468104228,0.0
Mob3a,2,3,1.1811746249632318,2.7434708168810045,0.4305402549556131
Dennd2a,0,1,0.0,0.07277628032345015,0.0
Gm26737,0,1,0.0,0.15453728661275828,0.0
Tomm40l,0,2,0.0,0.7335687951172661,0.0
Mir22hg,2,3,1.0780664771055988,2.768334975623929,0.3894277558887625
B4galt1,0,1,0.0,0.19496855345911945,0.0
Prdm10,0,1,0.0,0.5117241379310344,0.0
Tom1,0,1,0.0,0.05211141060197662,0.0
St3gal4,0,1,0.0,0.0027586206896551293,0.0
Magi3,1,1,0.2451612903225806,0.527403414195867,0.2451612903225806
Kdm4b,1,3,0.14285714285714282,2.045480824070439,0.0698403725794221
Ptov1,0,3,0.0,1.2575903108735544,0.0
Dcakd,2,3,1.4336405529953917,1.9071702566445654,0.751710838610554
Slc25a19,0,2,0.0,0.6351296588902314,0.0
Pcdhga12,0,1,0.0,0.2340862422997947,0.0
Hexim1,0,1,0.0,0.4591194968553459,0.0
E2f6,0,1,0.0,0.19047619047619047,0.0
Mis12,1,0,0.04559270516717321,0.0,0.04559270516717321
Mrpl48,0,2,0.0,0.7538247048982247,0.0
Btrc,1,2,0.5714285714285714,0.6216500913963503,0.5714285714285714
Tial1,1,0,0.1610942249240121,0.0,0.1610942249240121
Kctd7,1,2,0.2127659574468085,0.6964343367814756,0.2127659574468085
Cul3,0,1,0.0,0.1626235399820306,0.0
Gm15941,0,2,0.0,1.057124268054652,0.0
Pfkm,0,1,0.0,0.3213793103448276,0.0
Zranb3,3,3,1.9989345360656277,2.7102182232992273,0.7375548281983975
Pcdhga11,0,1,0.0,0.2340862422997947,0.0
Tor1aip2,0,1,0.0,0.1401617250673855,0.0
